table_schema\ttable_name\tordinal_position\tcolumn_name\tcolumn_type
tw_world	gameobject_display_info_addon	1	display_id	int(11)
tw_world	gameobject_display_info_addon	2	min_x	float
tw_world	gameobject_display_info_addon	3	min_y	float
tw_world	gameobject_display_info_addon	4	min_z	float
tw_world	gameobject_display_info_addon	5	max_x	float
tw_world	gameobject_display_info_addon	6	max_y	float
tw_world	gameobject_display_info_addon	7	max_z	float
tw_world	gameobject_template	3	displayId	mediumint(8) unsigned
tw_world	game_event_creature_data	3	display_id	mediumint(8) unsigned
tw_world	item	6	ItemDisplayInfo	int(10) unsigned
tw_world	itemdisplayinfo	1	ID	int(10) unsigned
tw_world	itemdisplayinfo	2	LeftModel	text
tw_world	itemdisplayinfo	3	RightModel	text
tw_world	itemdisplayinfo	4	LeftModelTexture	text
tw_world	itemdisplayinfo	5	RightModelTexture	text
tw_world	itemdisplayinfo	6	InventoryIcon1	text
tw_world	itemdisplayinfo	7	InventoryIcon2	text
tw_world	itemdisplayinfo	8	GeosetGroup1	int(10) unsigned
tw_world	itemdisplayinfo	9	GeosetGroup2	int(10) unsigned
tw_world	itemdisplayinfo	10	GeosetGroup3	int(10) unsigned
tw_world	itemdisplayinfo	11	Flags	int(10) unsigned
tw_world	itemdisplayinfo	12	SpellVisualID	int(10) unsigned
tw_world	itemdisplayinfo	13	GroupSoundIndex	int(10) unsigned
tw_world	itemdisplayinfo	14	HelmetGeosetVisual1	int(10) unsigned
tw_world	itemdisplayinfo	15	HelmetGeosetVisual2	int(10) unsigned
tw_world	itemdisplayinfo	16	UpperArmTexture	text
tw_world	itemdisplayinfo	17	LowerArmTexture	text
tw_world	itemdisplayinfo	18	HandsTexture	text
tw_world	itemdisplayinfo	19	UpperTorsoTexture	text
tw_world	itemdisplayinfo	20	LowerTorsoTexture	text
tw_world	itemdisplayinfo	21	UpperLegTexture	text
tw_world	itemdisplayinfo	22	LowerLegTexture	text
tw_world	itemdisplayinfo	23	FootTexture	text
tw_world	itemdisplayinfo	24	ItemVisual	int(10) unsigned
tw_world	itemdisplayinfo	25	ParticleColorID	int(10) unsigned
tw_world	itemsubclass	6	displayFlags	int(10) unsigned
tw_world	itemsubclass	11	displayName1	text
tw_world	itemsubclass	12	displayName2	text
tw_world	itemsubclass	13	displayName3	text
tw_world	itemsubclass	14	displayName4	text
tw_world	itemsubclass	15	displayName5	text
tw_world	itemsubclass	16	displayName6	text
tw_world	itemsubclass	17	displayName7	text
tw_world	itemsubclass	18	displayName8	text
tw_world	itemsubclass	19	displayName9	text
tw_world	itemsubclass	20	displayName10	text
tw_world	itemsubclass	21	displayName11	text
tw_world	itemsubclass	22	displayName12	text
tw_world	itemsubclass	23	displayName13	text
tw_world	itemsubclass	24	displayName14	text
tw_world	itemsubclass	25	displayName15	text
tw_world	itemsubclass	26	displayName16	text
tw_world	itemsubclass	27	displayNameFlag	int(10) unsigned
tw_world	item_display_info	1	ID	int(11)
tw_world	item_display_info	2	icon	varchar(255)
tw_world	item_template	6	display_id	mediumint(8) unsigned
tw_world	item_transmogrify_template	3	DisplayID	int(10) unsigned
tw_world	shop_items	4	model_id	int(10) unsigned
tw_world	spell	229	PowerDisplayId	int(10) unsigned
tw_world	spellshapeshiftform	24	Display1	int(10) unsigned
tw_world	spellshapeshiftform	25	Display2	int(10) unsigned
tw_world	spellshapeshiftform	26	Display3	int(10) unsigned
tw_world	spellshapeshiftform	27	Display4	int(10) unsigned
tw_world	spellvisual	9	MissileModel	int(10) unsigned
tw_world	spellvisualkitareamodel	1	ID	int(10) unsigned
tw_world	spellvisualkitareamodel	2	Name	text
tw_world	spellvisualkitareamodel	3	enumID	int(10) unsigned
tw_world	spellvisualkitmodelattach	1	ID	int(10) unsigned
tw_world	spellvisualkitmodelattach	2	ParentSpellVisualKitId	int(10) unsigned
tw_world	spellvisualkitmodelattach	3	SpellVisualEffectNameId	int(10) unsigned
tw_world	spellvisualkitmodelattach	4	AttachmentId	int(10) unsigned
tw_world	spellvisualkitmodelattach	5	OffsetX	float
tw_world	spellvisualkitmodelattach	6	OffsetY	float
tw_world	spellvisualkitmodelattach	7	OffsetZ	float
tw_world	spellvisualkitmodelattach	8	Yaw	float
tw_world	spellvisualkitmodelattach	9	Pitch	float
tw_world	spellvisualkitmodelattach	10	Roll	float
tw_world	spell_template	39	modelNextSpell	int(10) unsigned
tw_world	vehicle	32	msslTrgtImpactModel1	text
tw_world	vehicle	33	msslTrgtImpactModel2	text
tw_world	vehicle	38	PowerDisplay1	int(11)
tw_world	vehicle	39	PowerDisplay2	int(11)
tw_world	vehicle	40	PowerDisplay3	int(11)
tw_world	vehicleseat	42	vehicleAbilityDisplay	int(10) unsigned
tw_world	vehicleseat	45	uiSkin	int(10) unsigned
