population_key\tbot_guid\trace_id\tclass_id\tgender\tplayer_bytes\tplayer_bytes2
active_random_rotation	19320	10	4	1	393735	33554432
active_random_rotation	19321	6	3	1	17498888	33554432
active_random_rotation	19322	2	1	1	100796420	33554432
active_random_rotation	19323	7	8	1	84018690	33554432
active_random_rotation	19324	10	3	1	201982979	33554432
active_random_rotation	20513	9	8	1	720896	33554432
active_random_rotation	20514	10	4	0	16844804	33554436
active_random_rotation	20515	10	1	0	50595844	33554440
active_random_rotation	20516	9	8	0	51053313	33554433
active_random_rotation	20517	5	4	1	34146306	33554438
active_random_rotation	20518	6	7	0	134939653	33554432
active_random_rotation	20519	10	1	0	17236486	33554435
active_random_rotation	20520	1	4	0	17432578	33554438
active_random_rotation	20521	7	4	1	84410626	33554432
active_random_rotation	20963	8	7	0	84279298	33554441
active_random_rotation	20964	10	3	1	235536899	33554432
active_random_rotation	20965	10	3	0	218499335	33554437
active_random_rotation	20966	5	4	0	84673027	33554439
active_random_rotation	20967	1	1	1	67766024	33554432
active_random_rotation	20968	2	3	1	101318659	33554432
active_random_rotation	20969	5	4	1	67567874	33554432
active_random_rotation	20970	10	3	1	51576838	33554432
active_random_rotation	20971	2	1	1	786949	33554432
active_random_rotation	22160	9	9	1	50659330	33554432
active_random_rotation	22161	1	8	1	85069058	33554432
active_random_rotation	22162	10	3	0	51185920	33554435
active_random_rotation	22163	1	3	0	50463239	33554433
active_random_rotation	22164	10	8	0	787462	33554436
active_random_rotation	22165	4	4	1	16777989	33554435
active_random_rotation	22166	7	4	1	50397443	33554432
active_random_rotation	22167	5	4	0	168034310	33554437
active_random_rotation	22168	8	5	0	50855942	33554440
active_random_rotation	22349	10	2	1	184877321	33554432
active_random_rotation	22350	10	8	0	202180613	33554436
active_random_rotation	22351	1	2	0	101386754	33554439
active_random_rotation	22352	10	1	0	168231177	33554438
active_random_rotation	22353	5	9	0	34472704	33554438
active_random_rotation	22354	9	3	1	17367553	33554432
active_random_rotation	22355	9	1	0	67175169	33554432
active_random_rotation	22356	1	3	1	34999817	33554432
active_random_rotation	22357	8	1	1	134545410	33554432
inactive_random_reserve	17930	8	5	0	65542	33554437
inactive_random_reserve	17931	10	1	0	218629633	33554437
inactive_random_reserve	17932	6	7	1	50528261	33554432
inactive_random_reserve	17933	10	4	0	17106690	33554435
inactive_random_reserve	17934	10	2	0	67961089	33554436
inactive_random_reserve	17935	6	7	0	84542481	33554432
inactive_random_reserve	17936	7	8	1	33883138	33554432
inactive_random_reserve	17937	10	2	0	67305985	33554432
inactive_random_reserve	17938	10	4	0	33884169	33554434
inactive_random_reserve	17939	4	3	0	84345096	33554435
inactive_random_reserve	17940	1	9	1	101450497	33554432
inactive_random_reserve	17941	5	8	1	983555	33554439
inactive_random_reserve	17942	10	2	0	118227201	33554438
inactive_random_reserve	17943	9	1	0	67633920	33554435
inactive_random_reserve	17944	1	3	1	102108163	33554432
inactive_random_reserve	17945	5	4	1	84084738	33554436
inactive_random_reserve	17946	8	3	1	84411403	33554432
inactive_random_reserve	17947	1	3	1	84478471	33554432
inactive_random_reserve	17948	9	8	0	17498113	33554432
inactive_random_reserve	17949	1	3	0	134482691	33554441
inactive_random_reserve	17950	4	3	1	84017930	33554438
inactive_random_reserve	17951	10	3	0	67830789	33554437
inactive_random_reserve	17952	2	7	0	50593795	33554433
inactive_random_reserve	17953	9	3	0	67436800	33554432
inactive_random_reserve	17954	10	5	0	591879	33554436
inactive_random_reserve	17955	9	9	0	851968	33554434
inactive_random_reserve	17956	3	3	1	264194	33554432
inactive_random_reserve	17957	4	4	1	117900294	33554434
inactive_random_reserve	17958	3	3	0	33555208	33554438
inactive_random_reserve	17959	1	2	1	102105862	33554432
inactive_random_reserve	17960	8	8	0	151519744	33554434
inactive_random_reserve	17961	1	3	0	68093952	33554432
inactive_random_reserve	17962	4	4	0	134480131	33554433
inactive_random_reserve	17963	4	5	1	151520001	33554438
inactive_random_reserve	17964	4	4	0	101253642	33554438
inactive_random_reserve	17965	9	4	1	34603522	33554432
inactive_random_reserve	17966	1	9	1	17499912	33554432
inactive_random_reserve	17967	6	1	0	118161929	33554432
inactive_random_reserve	17968	10	2	0	252248070	33554438
inactive_random_reserve	17969	10	4	1	33948160	33554432
inactive_random_reserve	17970	10	3	1	151128073	33554432
inactive_random_reserve	17971	10	5	0	50792709	33554441
inactive_random_reserve	17972	10	2	1	252248072	33554432
inactive_random_reserve	17973	5	8	1	68027139	33554435
inactive_random_reserve	17974	10	2	1	84150282	33554432
inactive_random_reserve	17975	10	1	1	68355592	33554432
inactive_random_reserve	17976	10	1	0	50988032	33554437
inactive_random_reserve	17977	1	9	1	657160	33554432
inactive_random_reserve	17978	9	1	0	67830529	33554434
inactive_random_reserve	17979	6	7	0	117834246	33554432
inactive_random_reserve	17980	2	9	1	853504	33554432
inactive_random_reserve	17981	9	9	1	50594562	33554432
inactive_random_reserve	17982	10	4	0	83887360	33554433
inactive_random_reserve	17983	4	4	1	117964810	33554433
inactive_random_reserve	17984	9	3	1	67174401	33554432
inactive_random_reserve	17985	9	8	0	50856705	33554436
inactive_random_reserve	17986	9	3	1	51381250	33554432
inactive_random_reserve	17987	1	2	0	84215045	33554437
inactive_random_reserve	17988	9	4	0	514	33554435
inactive_random_reserve	17989	9	8	1	34472706	33554432
inactive_random_reserve	17990	5	4	1	117441025	33554441
inactive_random_reserve	17991	1	2	1	17039874	33554432
inactive_random_reserve	17992	9	9	0	34210305	33554435
inactive_random_reserve	17993	9	3	1	1048577	33554432
inactive_random_reserve	17994	1	5	0	117704963	33554432
inactive_random_reserve	17995	10	8	0	134939398	33554436
inactive_random_reserve	17996	10	1	1	218366720	33554432
inactive_random_reserve	17997	6	11	0	67633920	33554432
inactive_random_reserve	17998	10	4	0	50660355	33554440
inactive_random_reserve	17999	8	7	0	33882891	33554436
inactive_random_reserve	18000	9	8	1	34276096	33554432
inactive_random_reserve	18001	9	3	0	17498114	33554434
inactive_random_reserve	18002	1	3	0	17106177	33554439
inactive_random_reserve	18003	10	2	1	17828103	33554432
inactive_random_reserve	18004	2	3	1	720896	33554432
inactive_random_reserve	18005	3	2	1	117704968	33554432
inactive_random_reserve	18006	6	11	0	84673035	33554432
inactive_random_reserve	18007	10	4	1	16779520	33554432
inactive_random_reserve	18008	4	4	1	34277383	33554439
inactive_random_reserve	18009	9	9	0	34079234	33554434
inactive_random_reserve	18010	10	3	1	252051466	33554432
inactive_random_reserve	18011	9	1	0	393729	33554432
inactive_random_reserve	18012	10	1	0	100665600	33554432
inactive_random_reserve	18013	4	3	1	84411913	33554436
inactive_random_reserve	18014	10	4	0	134547210	33554435
inactive_random_reserve	18015	10	2	0	84280584	33554437
inactive_random_reserve	18016	1	2	0	151062020	33554438
inactive_random_reserve	18017	10	3	1	134415621	33554432
inactive_random_reserve	18018	3	5	0	67437573	33554434
inactive_random_reserve	18019	10	8	0	151520773	33554438
inactive_random_reserve	18020	1	2	1	1313286	33554432
inactive_random_reserve	18021	9	8	1	67567617	33554432
inactive_random_reserve	18022	2	7	0	34146308	33554434
inactive_random_reserve	18023	2	1	0	84609031	33554436
inactive_random_reserve	18024	1	9	0	919815	33554437
inactive_random_reserve	18025	1	8	1	85396486	33554432
inactive_random_reserve	18026	10	4	0	985096	33554439
inactive_random_reserve	18027	10	8	0	235734026	33554435
inactive_random_reserve	18028	10	1	1	50397444	33554432
inactive_random_reserve	18029	4	11	0	17172225	33554437
inactive_random_reserve	18030	3	1	1	17630214	33554432
inactive_random_reserve	18031	9	9	1	51184386	33554432
inactive_random_reserve	18032	4	3	1	134873097	33554441
inactive_random_reserve	18033	1	4	1	67110146	33554432
inactive_random_reserve	18034	7	4	1	134481156	33554432
inactive_random_reserve	18035	9	1	0	328450	33554435
inactive_random_reserve	18036	5	1	0	117506306	33554436
inactive_random_reserve	18037	10	3	1	117900804	33554432
inactive_random_reserve	18038	2	7	1	84084228	33554432
inactive_random_reserve	18039	4	5	1	50856968	33554440
inactive_random_reserve	18040	5	4	1	168560899	33554437
inactive_random_reserve	18041	9	4	0	16777474	33554433
inactive_random_reserve	18042	10	1	0	67848	33554435
inactive_random_reserve	18043	3	3	1	34406412	33554432
inactive_random_reserve	18044	6	7	0	134677266	33554432
inactive_random_reserve	18045	4	4	0	16779013	33554434
inactive_random_reserve	18046	10	1	0	185534726	33554441
inactive_random_reserve	18047	5	8	1	67960834	33554442
inactive_random_reserve	18048	9	9	1	34341633	33554432
inactive_random_reserve	18049	7	9	1	34013698	33554432
inactive_random_reserve	18050	6	7	0	16908819	33554432
inactive_random_reserve	18051	10	5	0	327942	33554436
inactive_random_reserve	18052	10	5	1	235537416	33554432
inactive_random_reserve	18053	10	8	0	167903238	33554441
inactive_random_reserve	18054	9	9	1	67371264	33554432
inactive_random_reserve	18055	10	5	0	67306241	33554434
inactive_random_reserve	18056	5	8	1	168101376	33554441
inactive_random_reserve	18057	9	9	1	51381505	33554432
inactive_random_reserve	18058	1	1	0	118229254	33554440
inactive_random_reserve	18059	4	11	0	17434630	33554437
inactive_random_reserve	18060	4	3	1	50331910	33554439
inactive_random_reserve	18061	9	4	0	67896066	33554435
inactive_random_reserve	18062	3	3	0	67307272	33554441
inactive_random_reserve	18063	2	7	0	67371520	33554433
inactive_random_reserve	18064	9	8	0	67175168	33554432
inactive_random_reserve	18065	8	7	1	50857224	33554432
inactive_random_reserve	18066	9	8	1	17433602	33554432
inactive_random_reserve	18067	3	5	1	101779460	33554432
inactive_random_reserve	18068	8	7	0	132103	33554435
inactive_random_reserve	18069	10	8	1	101779203	33554432
inactive_random_reserve	18070	4	1	0	100861441	33554433
inactive_random_reserve	18071	4	5	0	134481673	33554437
inactive_random_reserve	18072	4	3	1	67765254	33554437
inactive_random_reserve	18073	1	3	0	34406659	33554438
inactive_random_reserve	18074	7	9	1	590849	33554432
inactive_random_reserve	18075	10	3	1	34603777	33554432
inactive_random_reserve	18076	4	4	0	34013440	33554441
inactive_random_reserve	18077	1	4	1	101909762	33554432
inactive_random_reserve	18078	5	9	0	50726917	33554436
inactive_random_reserve	18079	10	2	0	17039370	33554433
inactive_random_reserve	18080	4	5	1	16974081	33554434
inactive_random_reserve	18081	9	4	1	17302786	33554432
inactive_random_reserve	18082	5	4	0	168034310	33554441
inactive_random_reserve	18083	4	3	0	101318916	33554436
inactive_random_reserve	18084	1	3	0	16974345	33554432
inactive_random_reserve	18085	10	4	1	34669834	33554432
inactive_random_reserve	18086	9	3	1	853248	33554432
inactive_random_reserve	18087	9	1	1	34407426	33554432
inactive_random_reserve	18088	7	8	1	17433602	33554432
inactive_random_reserve	18089	10	8	1	50989060	33554432
inactive_random_reserve	18090	9	8	0	17433088	33554433
inactive_random_reserve	18091	9	1	0	50987520	33554434
inactive_random_reserve	18092	9	8	1	655362	33554432
inactive_random_reserve	18093	10	2	1	252904198	33554432
inactive_random_reserve	18094	2	9	1	33686536	33554432
inactive_random_reserve	18095	5	9	1	151586305	33554435
inactive_random_reserve	18096	9	1	1	512	33554432
inactive_random_reserve	18097	10	3	0	219088642	33554440
inactive_random_reserve	18098	9	8	1	17629185	33554432
inactive_random_reserve	18099	6	1	1	33685510	33554432
inactive_random_reserve	18100	4	4	1	17301767	33554435
inactive_random_reserve	18101	10	4	0	167837952	33554433
inactive_random_reserve	18102	10	3	0	151782663	33554438
inactive_random_reserve	18103	10	2	0	101384965	33554436
inactive_random_reserve	18104	1	8	1	68553474	33554432
inactive_random_reserve	18105	10	8	0	34539009	33554433
inactive_random_reserve	18106	5	4	0	33687042	33554432
inactive_random_reserve	18107	10	8	0	17761029	33554437
inactive_random_reserve	18108	9	1	1	34537986	33554432
inactive_random_reserve	18109	1	4	1	34474501	33554432
inactive_random_reserve	18110	6	1	0	196877	33554432
inactive_random_reserve	18111	10	2	1	17369348	33554432
inactive_random_reserve	18112	9	8	0	67502082	33554434
inactive_random_reserve	18113	9	1	1	67372033	33554432
inactive_random_reserve	18114	10	8	1	1116422	33554432
inactive_random_reserve	18115	4	3	0	16910088	33554434
inactive_random_reserve	18116	1	4	0	134809349	33554437
inactive_random_reserve	18117	10	8	0	184745988	33554437
inactive_random_reserve	18118	8	4	1	117833737	33554432
inactive_random_reserve	18119	4	3	0	16778242	33554439
inactive_random_reserve	18120	10	5	1	101581321	33554432
inactive_random_reserve	18121	10	3	1	168102151	33554432
inactive_random_reserve	18122	10	5	0	151848962	33554435
inactive_random_reserve	18123	1	3	0	151323394	33554439
inactive_random_reserve	18124	5	8	0	135069697	33554434
inactive_random_reserve	18125	1	2	0	84740616	33554437
inactive_random_reserve	18126	4	11	1	84608522	33554440
inactive_random_reserve	18127	1	3	1	118951430	33554432
inactive_random_reserve	18128	1	2	1	17368069	33554432
inactive_random_reserve	18129	9	9	0	67698688	33554435
inactive_random_reserve	18130	1	8	0	17238787	33554439
inactive_random_reserve	18131	9	3	0	34210306	33554433
inactive_random_reserve	18132	7	4	1	256	33554432
inactive_random_reserve	18133	10	5	1	135463687	33554432
inactive_random_reserve	18134	9	8	0	50987522	33554434
inactive_random_reserve	18135	5	5	0	168035585	33554437
inactive_random_reserve	18136	10	4	1	251659265	33554432
inactive_random_reserve	18137	10	1	1	202376194	33554432
inactive_random_reserve	18138	10	4	1	134219781	33554432
inactive_random_reserve	18139	1	5	0	459014	33554440
inactive_random_reserve	18140	10	4	1	151127813	33554432
inactive_random_reserve	18141	1	2	1	33622274	33554432
inactive_random_reserve	18142	2	4	1	67698951	33554432
inactive_random_reserve	18143	4	3	0	84411392	33554439
inactive_random_reserve	18144	1	1	0	101124096	33554439
inactive_random_reserve	18145	10	1	0	168363010	33554441
inactive_random_reserve	18146	9	3	0	34406402	33554436
inactive_random_reserve	18147	9	1	1	34210817	33554432
inactive_random_reserve	18148	9	1	1	67174658	33554432
inactive_random_reserve	18149	1	1	0	84083719	33554441
inactive_random_reserve	18150	2	7	1	117637376	33554432
inactive_random_reserve	18151	1	3	0	134938882	33554441
inactive_random_reserve	18152	1	1	1	18285831	33554432
inactive_random_reserve	18153	2	3	0	50331650	33554434
inactive_random_reserve	18154	10	5	0	201984002	33554438
inactive_random_reserve	18155	1	2	0	50856200	33554433
inactive_random_reserve	18156	9	3	0	256	33554433
inactive_random_reserve	18157	9	9	0	17302274	33554434
inactive_random_reserve	18158	9	3	0	17039616	33554436
inactive_random_reserve	18159	5	4	1	101253638	33554437
inactive_random_reserve	18160	10	1	1	101910279	33554432
inactive_random_reserve	18161	10	2	1	50792198	33554432
inactive_random_reserve	18162	6	3	0	101450499	33554432
inactive_random_reserve	18163	9	1	1	720896	33554432
inactive_random_reserve	18164	10	2	0	51315456	33554434
inactive_random_reserve	18165	5	4	1	135202304	33554439
inactive_random_reserve	18166	5	4	1	33686022	33554434
inactive_random_reserve	18167	1	2	1	17499397	33554432
inactive_random_reserve	18168	5	9	1	135070208	33554440
inactive_random_reserve	18169	1	2	0	67831301	33554436
inactive_random_reserve	18170	10	8	1	101842945	33554432
inactive_random_reserve	18171	9	3	1	67502592	33554432
inactive_random_reserve	18172	2	1	0	101056517	33554435
inactive_random_reserve	18173	6	7	1	50790662	33554432
inactive_random_reserve	18174	10	4	1	219153929	33554432
inactive_random_reserve	18175	6	7	1	50462976	33554432
inactive_random_reserve	18176	10	5	1	67831810	33554432
inactive_random_reserve	18177	10	5	0	151258371	33554439
inactive_random_reserve	18178	10	2	1	252379145	33554432
inactive_random_reserve	18179	4	4	0	84215296	33554434
inactive_random_reserve	18180	1	8	1	101582854	33554432
inactive_random_reserve	18181	9	3	0	196609	33554436
inactive_random_reserve	18182	2	9	1	84280064	33554432
inactive_random_reserve	18183	8	3	1	17236489	33554432
inactive_random_reserve	18184	6	11	1	117703431	33554432
inactive_random_reserve	18185	9	3	0	33816832	33554436
inactive_random_reserve	18186	9	4	0	16908545	33554436
inactive_random_reserve	18187	1	4	1	117640713	33554432
inactive_random_reserve	18188	4	11	0	263425	33554435
inactive_random_reserve	18189	1	1	1	17435395	33554432
inactive_random_reserve	18190	10	5	1	134481925	33554432
inactive_random_reserve	18191	6	1	1	117768459	33554432
inactive_random_reserve	18192	9	1	0	67830018	33554435
inactive_random_reserve	18193	1	5	0	135267077	33554434
inactive_random_reserve	18194	6	7	1	67240203	33554432
inactive_random_reserve	18195	10	5	0	17565446	33554432
inactive_random_reserve	18196	9	4	0	768	33554436
inactive_random_reserve	18197	2	1	0	84345346	33554434
inactive_random_reserve	18198	9	3	0	67371264	33554436
inactive_random_reserve	18199	9	1	1	33947650	33554432
inactive_random_reserve	18200	1	5	0	51186438	33554441
inactive_random_reserve	18201	10	5	1	117769223	33554432
inactive_random_reserve	18202	6	11	1	33751302	33554432
inactive_random_reserve	18203	9	3	0	67764738	33554434
inactive_random_reserve	18204	2	7	1	34013192	33554432
inactive_random_reserve	18205	9	1	0	34407170	33554433
inactive_random_reserve	18206	1	3	1	18415880	33554432
inactive_random_reserve	18207	1	2	1	67112457	33554432
inactive_random_reserve	18208	10	8	1	218825728	33554432
inactive_random_reserve	18209	1	9	0	34540041	33554433
inactive_random_reserve	18210	9	1	0	17629698	33554432
inactive_random_reserve	18211	1	3	0	101582086	33554435
inactive_random_reserve	18212	4	11	1	151650304	33554435
inactive_random_reserve	18213	4	1	1	84215559	33554432
inactive_random_reserve	18214	9	1	1	50660354	33554432
inactive_random_reserve	18215	10	5	1	50660105	33554432
inactive_random_reserve	18216	6	7	0	16974345	33554432
inactive_random_reserve	18217	9	1	0	34210304	33554433
inactive_random_reserve	18218	10	2	0	34276615	33554434
inactive_random_reserve	18219	4	4	1	262407	33554434
inactive_random_reserve	18220	10	1	1	17040387	33554432
inactive_random_reserve	18221	9	9	1	17761536	33554432
inactive_random_reserve	18222	9	3	1	66818	33554432
inactive_random_reserve	18223	10	4	0	151586311	33554434
inactive_random_reserve	18224	9	8	1	34341377	33554432
inactive_random_reserve	18225	2	4	0	100663810	33554438
inactive_random_reserve	18226	4	11	0	134481156	33554436
inactive_random_reserve	18227	4	11	0	50989315	33554441
inactive_random_reserve	18228	4	3	1	67831809	33554440
inactive_random_reserve	18229	4	1	1	117637632	33554436
inactive_random_reserve	18230	10	1	0	50596100	33554441
inactive_random_reserve	18231	10	2	0	101123333	33554441
inactive_random_reserve	18232	1	2	1	134745351	33554432
inactive_random_reserve	18233	9	1	0	720896	33554434
inactive_random_reserve	18234	1	2	0	151257090	33554432
inactive_random_reserve	18235	9	3	1	720897	33554432
inactive_random_reserve	18236	5	1	1	117507846	33554442
inactive_random_reserve	18237	4	1	0	84150533	33554436
inactive_random_reserve	18238	9	8	0	67437314	33554435
inactive_random_reserve	18239	10	8	0	218300672	33554440
inactive_random_reserve	18240	10	8	1	134809606	33554432
inactive_random_reserve	18241	10	2	1	252445960	33554432
inactive_random_reserve	18242	10	8	0	218564098	33554436
inactive_random_reserve	18243	9	9	0	17433346	33554434
inactive_random_reserve	18244	4	3	1	50464000	33554438
inactive_random_reserve	18245	6	7	0	328707	33554432
inactive_random_reserve	18246	10	5	1	460295	33554432
inactive_random_reserve	18247	1	9	1	151126528	33554432
inactive_random_reserve	18248	5	8	1	134546944	33554433
inactive_random_reserve	18249	10	2	0	184813064	33554435
inactive_random_reserve	18250	4	4	0	17171465	33554437
inactive_random_reserve	18251	1	3	1	84871169	33554432
inactive_random_reserve	18252	4	3	0	84412674	33554439
inactive_random_reserve	18253	1	8	0	84739080	33554432
inactive_random_reserve	18254	9	9	0	721410	33554432
inactive_random_reserve	18255	1	1	1	118162952	33554432
inactive_random_reserve	18256	9	3	1	67239936	33554432
inactive_random_reserve	18257	10	8	1	167837698	33554432
inactive_random_reserve	18258	6	3	0	134938628	33554432
inactive_random_reserve	18259	10	4	1	168036615	33554432
inactive_random_reserve	18260	9	8	1	50397697	33554432
inactive_random_reserve	18261	10	1	1	219350786	33554432
inactive_random_reserve	18262	10	1	1	101253889	33554432
inactive_random_reserve	18263	9	4	0	33554945	33554436
inactive_random_reserve	18264	9	4	1	33621248	33554432
inactive_random_reserve	18265	5	5	0	50661123	33554442
inactive_random_reserve	18266	8	4	0	17039618	33554432
inactive_random_reserve	18267	9	4	1	67830784	33554432
inactive_random_reserve	18268	9	8	0	50856448	33554433
inactive_random_reserve	18269	9	9	1	67830016	33554432
inactive_random_reserve	18270	9	1	1	16909568	33554432
inactive_random_reserve	18271	2	7	0	16844032	33554438
inactive_random_reserve	18272	9	4	0	50528258	33554435
inactive_random_reserve	18273	1	9	0	84805379	33554435
inactive_random_reserve	18274	10	4	1	252249861	33554432
inactive_random_reserve	18275	1	2	0	67174662	33554440
inactive_random_reserve	18276	5	1	1	51315203	33554433
inactive_random_reserve	18277	9	8	1	34604289	33554432
inactive_random_reserve	18278	4	3	0	118161927	33554435
inactive_random_reserve	18279	3	2	1	84740357	33554432
inactive_random_reserve	18280	10	8	1	201720835	33554432
inactive_random_reserve	18290	9	3	0	34406402	33554436
inactive_random_reserve	18291	4	3	0	16778499	33554439
inactive_random_reserve	18292	4	4	1	17237506	33554437
inactive_random_reserve	18293	9	4	0	67896064	33554432
inactive_random_reserve	18294	9	3	0	131072	33554436
inactive_random_reserve	18295	1	8	1	68421633	33554432
inactive_random_reserve	18296	4	11	0	134612737	33554440
inactive_random_reserve	18297	9	3	0	33948417	33554435
inactive_random_reserve	18298	4	3	0	592136	33554433
inactive_random_reserve	18299	2	9	1	50332679	33554432
inactive_random_reserve	18300	1	3	1	34933762	33554432
inactive_random_reserve	18301	10	1	1	67633929	33554432
inactive_random_reserve	18302	1	3	0	50594055	33554437
inactive_random_reserve	18303	5	4	0	524806	33554434
inactive_random_reserve	18304	5	4	1	34275330	33554439
inactive_random_reserve	18305	5	8	0	167969283	33554441
inactive_random_reserve	18306	9	1	0	67764994	33554434
inactive_random_reserve	18307	9	1	0	770	33554432
inactive_random_reserve	18308	2	1	0	34144776	33554432
inactive_random_reserve	18309	4	5	1	16909317	33554433
inactive_random_reserve	18310	10	3	0	51120387	33554439
inactive_random_reserve	18311	7	8	1	84280068	33554432
inactive_random_reserve	18312	10	3	1	252446984	33554432
inactive_random_reserve	18313	9	3	0	67174914	33554435
inactive_random_reserve	18314	10	4	1	1541	33554432
inactive_random_reserve	18315	4	4	0	84410375	33554441
inactive_random_reserve	18316	5	8	0	67504132	33554432
inactive_random_reserve	18317	4	1	0	524545	33554438
inactive_random_reserve	18318	9	8	0	514	33554435
inactive_random_reserve	18319	2	1	1	117638146	33554432
inactive_random_reserve	18320	10	4	0	100925440	33554440
inactive_random_reserve	18321	9	8	0	328194	33554436
inactive_random_reserve	18322	10	5	1	68354817	33554432
inactive_random_reserve	18323	10	2	0	235537674	33554437
inactive_random_reserve	18324	10	8	1	252511492	33554432
inactive_random_reserve	18325	10	8	0	168756224	33554436
inactive_random_reserve	18326	5	9	0	117965828	33554439
inactive_random_reserve	18327	1	2	0	151062789	33554437
inactive_random_reserve	18328	10	5	1	101187592	33554432
inactive_random_reserve	18329	10	5	0	185270786	33554441
inactive_random_reserve	18330	9	4	0	17105409	33554435
inactive_random_reserve	18331	9	8	1	67829760	33554432
inactive_random_reserve	18332	3	2	1	68026632	33554432
inactive_random_reserve	18333	10	3	0	134611970	33554438
inactive_random_reserve	18334	1	4	1	134481416	33554432
inactive_random_reserve	18335	1	9	0	100928008	33554438
inactive_random_reserve	18336	9	9	1	68158721	33554432
inactive_random_reserve	18337	10	2	0	201785610	33554440
inactive_random_reserve	18338	9	1	1	16974081	33554432
inactive_random_reserve	18339	6	1	1	65800	33554432
inactive_random_reserve	18340	10	5	0	168494340	33554436
inactive_random_reserve	18341	3	2	0	84870405	33554440
inactive_random_reserve	18342	4	11	1	590858	33554435
inactive_random_reserve	18343	10	3	0	185075461	33554440
inactive_random_reserve	18344	3	2	0	50464769	33554437
inactive_random_reserve	18345	1	3	1	119079940	33554432
inactive_random_reserve	18346	10	4	0	118294530	33554433
inactive_random_reserve	18347	4	3	1	67568393	33554432
inactive_random_reserve	18348	10	5	0	34146304	33554438
inactive_random_reserve	18349	5	4	1	134873606	33554442
inactive_random_reserve	18350	10	3	1	185467141	33554432
inactive_random_reserve	18351	9	4	0	787201	33554433
inactive_random_reserve	18352	9	9	1	51315458	33554432
inactive_random_reserve	18353	1	2	1	461317	33554432
inactive_random_reserve	18354	4	4	0	84411911	33554439
inactive_random_reserve	18355	6	7	0	118096401	33554432
inactive_random_reserve	18356	9	9	0	786946	33554435
inactive_random_reserve	18357	4	3	1	67078	33554440
inactive_random_reserve	18358	5	4	0	151782916	33554438
inactive_random_reserve	18359	10	4	1	252183299	33554432
inactive_random_reserve	18360	9	8	0	34013186	33554436
inactive_random_reserve	18361	4	5	0	84477954	33554438
inactive_random_reserve	18362	1	8	0	50397702	33554432
